Age,Years_at_Company,Job_Satisfaction,Tasks_Per_Hour,Tasks_Per_Meeting,Overtime_Efficiency,Total_Work_Hours,Meeting_Burden,Overtime_Ratio,Job_Level_Numeric,Age_Experience_Ratio,Seniority_Score,Work_Life_Score,Satisfaction_Balance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_Sales,Remote_No,Remote_Yes,WLB_Excellent,WLB_Good,WLB_Poor
52,26,9,3.218936450390987,2.25,2.25,151,10.001948431512632,0.2204724409448819,1,1.9259259259259258,26,3.0,9.0,False,True,False,False,False,False,False,False,False,True
56,20,5,0.38367185592540487,1.5,0.2,228,1.0222098318000186,0.3181818181818182,2,2.6666666666666665,40,3.0,15.0,False,False,False,True,False,True,False,False,True,False
35,19,7,1.82041345451035,5.272727272727273,0.8,201,0.0,0.37583892617449666,3,1.75,57,3.0,7.0,False,False,False,False,False,True,False,False,False,True
28,8,1,1.6174726255011713,1.875,1.0,260,6.034009873834339,0.2692307692307692,4,3.111111111111111,32,3.0,9.0,False,False,False,True,False,False,False,False,False,False
24,17,1,0.5076064050699112,0.2727272727272727,1.5,134,13.52015732546706,0.029850746268656716,2,1.3333333333333333,34,3.0,9.0,False,False,False,False,False,True,False,False,False,False
25,9,5,2.2258989894180523,3.4,5.416666666666666,172,4.186090762058796,0.023255813953488372,3,2.5,27,3.0,9.0,False,True,False,False,False,False,False,False,False,False
23,1,3,2.143347929977131,1.5833333333333333,2.111111111111111,227,9.919252367094316,0.16080402010050251,2,9.080459770114944,2,3.0,3.0,False,True,False,False,False,True,False,False,False,True
56,13,3,1.3662729316490914,1.0,5.0,165,9.827765920484438,0.024242424242424242,1,4.0,13,3.0,9.0,False,True,False,False,False,False,True,False,True,False
54,18,6,1.4665012152475108,0.9285714285714286,1.625,223,11.722752797475101,0.1407035175879397,3,2.8421052631578947,54,3.0,9.0,False,False,False,False,True,False,True,False,False,False
58,20,1,2.6934744460012787,5.272727272727273,3.6,163,1.1958471489916835,0.10596026490066225,3,2.761904761904762,60,3.0,9.0,False,False,False,True,False,True,False,False,False,False
34,21,8,1.798493290236571,1.1818181818181819,1.0,207,11.056943257777554,0.294478527607362,1,1.5454545454545454,21,3.0,8.0,False,False,False,True,False,False,False,False,False,True
28,20,7,2.385226054378335,1.2,1.2,222,14.827652609281724,0.32941176470588235,2,1.3333333333333333,40,3.0,7.0,False,False,False,False,True,False,False,False,False,True
48,12,7,0.39048171243980073,0.375,0.23076923076923078,217,7.282356835484939,0.2774566473988439,4,3.6923076923076925,48,3.0,18.0,True,False,False,False,False,False,False,False,True,False
24,12,5,2.1460535781785373,1.4545454545454546,1.2307692307692308,212,10.720202709287594,0.2857142857142857,4,1.8461538461538463,48,3.0,15.0,False,True,False,False,False,False,False,False,True,False
38,12,6,1.9846341206717684,1.0909090909090908,1.2,169,13.215594401393643,0.26277372262773724,2,2.923076923076923,24,3.0,18.0,False,False,False,False,True,True,False,False,True,False
46,26,8,2.058890169538277,1.4615384615384615,1.9,239,10.394928534866324,0.17391304347826086,1,1.7037037037037037,26,3.0,8.0,False,False,False,False,False,True,False,False,False,True
51,10,8,2.3780248881922956,5.272727272727273,5.416666666666666,148,1.1877766979807796,0.0,1,4.636363636363637,10,3.0,9.0,False,False,False,True,False,True,False,False,False,False
35,8,7,0.41503691313151636,0.3333333333333333,1.0,167,8.845554606222043,0.049079754601226995,3,3.888888888888889,24,3.0,18.0,False,False,False,True,False,True,False,True,False,False
50,28,1,1.0257898063433184,5.272727272727273,1.2857142857142858,217,0.0,0.1218274111675127,2,1.7241379310344827,56,3.0,3.0,False,True,False,False,False,False,False,False,True,False
26,12,4,0.8952343304926114,2.3333333333333335,2.3333333333333335,180,2.044419663600037,0.045454545454545456,2,2.0,24,3.0,12.0,False,False,False,False,False,False,True,False,True,False
28,25,8,0.9039733738751694,0.75,5.416666666666666,146,8.428196147110333,0.0,1,1.0769230769230769,25,3.0,8.0,False,False,True,False,False,False,True,False,False,True
40,21,5,1.8331466239549676,2.0,5.416666666666666,220,6.513211457331064,0.01818181818181818,2,1.8181818181818181,42,3.0,9.0,True,False,False,False,False,False,False,False,False,False
54,16,2,2.4158777496503334,1.4615384615384615,2.375,201,12.195685314362267,0.15819209039548024,2,3.176470588235294,32,3.0,8.0,False,False,True,False,False,False,False,True,False,False
42,18,6,0.5533825508420218,4.0,0.4,195,0.0,0.22085889570552147,2,2.210526315789474,36,3.0,6.0,True,False,False,False,False,False,False,False,False,True
42,17,3,1.0044653048552201,3.3333333333333335,5.416666666666666,219,1.6060152571449429,0.0,1,2.3333333333333335,17,3.0,9.0,False,True,False,False,False,True,False,False,True,False
38,11,9,0.9898911119776824,1.0,0.9,236,7.033810246982656,0.17647058823529413,2,3.1666666666666665,22,3.0,9.0,False,False,False,True,False,True,False,False,False,True
44,9,1,0.36061238539629115,1.5,0.25,227,0.9608245621697167,0.23529411764705882,2,4.4,18,3.0,9.0,True,False,False,False,False,True,False,False,False,False
48,21,4,0.814704175976102,1.2,3.0,166,4.3409629044988165,0.024096385542168676,3,2.1818181818181817,63,3.0,9.0,False,False,False,False,True,False,True,False,False,False
52,3,5,1.7301232431946614,1.0769230769230769,0.9333333333333333,234,11.85344827586207,0.3076923076923077,1,9.080459770114944,3,3.0,5.0,False,False,False,False,False,False,True,False,False,True
36,4,1,2.5789190605563292,1.3076923076923077,5.416666666666666,149,14.547859150272773,0.026845637583892617,3,7.2,12,3.0,3.0,False,False,False,True,False,False,True,False,True,False
22,17,3,2.112731750855826,5.272727272727273,5.416666666666666,177,0.9933625321714004,0.0,1,1.2222222222222223,17,3.0,9.0,False,False,False,False,True,True,False,False,True,False
41,29,2,3.2907685282864385,1.2666666666666666,5.416666666666666,135,19.37472479084104,0.061068702290076333,2,1.3666666666666667,58,3.0,9.0,False,True,False,False,False,False,True,False,False,False
55,8,6,1.396662822316979,2.0,5.416666666666666,193,4.651752865056879,0.02072538860103627,1,6.111111111111111,8,3.0,18.0,False,False,True,False,False,False,True,False,True,False
22,17,5,1.966238786294422,5.272727272727273,2.0,207,0.9822744117515739,0.15300546448087432,3,1.2222222222222223,51,3.0,9.0,False,False,False,False,False,False,False,False,False,False
53,5,3,1.431766278945936,1.1,2.75,181,9.363030217052064,0.06936416184971098,2,8.833333333333334,10,3.0,3.0,False,True,False,False,False,True,False,False,False,True
43,16,6,1.7393569030145752,1.4166666666666667,2.4285714285714284,239,8.997285942670187,0.1095890410958904,2,2.5294117647058822,32,3.0,9.0,False,False,False,False,True,True,False,False,False,False
50,17,6,1.6294399593698088,2.8,0.9333333333333333,245,3.7214022920455028,0.29015544041450775,2,2.7777777777777777,34,3.0,6.0,False,False,False,False,True,False,True,False,False,True
32,8,6,1.5638179905412706,2.5,1.875,239,4.167140205326363,0.13023255813953488,2,3.5555555555555554,16,3.0,18.0,True,False,False,False,False,False,True,False,True,False
54,21,1,0.3283222731840296,0.2727272727272727,0.75,213,8.748558476160179,0.05853658536585366,1,2.4545454545454546,21,3.0,9.0,True,False,False,False,False,False,True,False,False,False
59,12,5,1.2609698004101335,1.0,0.75,201,8.958110653025907,0.2732919254658385,4,4.538461538461538,48,3.0,5.0,False,False,True,False,False,False,True,False,False,True
22,15,8,2.463566412311433,1.75,1.1666666666666667,169,9.84214226369272,0.34108527131782945,3,1.375,45,3.0,18.0,True,False,False,False,False,False,False,False,True,False
59,5,9,1.3677197417910911,1.5,2.4,209,6.377603843127511,0.08121827411167512,2,9.080459770114944,10,3.0,18.0,True,False,False,False,False,False,False,True,False,False
30,23,1,2.6662222962839524,2.0,1.0666666666666667,188,9.320905459387482,0.4117647058823529,1,1.25,23,3.0,3.0,True,False,False,False,False,True,False,False,True,False
34,22,7,2.009927825319,1.5,1.6363636363636365,237,9.818639185296385,0.19900497512437812,2,1.4782608695652173,44,3.0,7.0,False,False,True,False,False,False,False,False,False,True
45,10,3,1.4257807075205304,1.75,2.8,232,5.699060025164681,0.07272727272727272,2,4.090909090909091,20,3.0,9.0,False,True,False,False,False,False,True,False,True,False
57,15,2,0.5826965607659811,4.0,0.26666666666666666,207,0.0,0.36129032258064514,3,3.5625,45,3.0,2.0,False,False,False,True,False,False,True,False,False,True
41,9,3,0.9898911119776824,1.125,1.0,232,6.154583966109824,0.1568627450980392,1,4.1,9,3.0,9.0,False,False,False,False,False,False,False,False,False,False
22,15,9,1.9797822239553649,5.272727272727273,2.5714285714285716,224,0.0,0.11764705882352941,2,1.375,30,3.0,9.0,False,True,False,False,False,False,False,False,False,False
56,15,5,2.39709784517568,1.7,2.4285714285714284,180,10.14240344227026,0.15,4,3.5,60,3.0,15.0,False,False,False,True,False,False,False,False,True,False
41,16,5,1.6496975554481679,0.75,0.6,176,16.10970576487818,0.45161290322580644,3,2.411764705882353,48,3.0,5.0,False,False,False,True,False,False,True,False,False,True
22,27,6,3.2993951108963357,2.25,2.5714285714285716,144,10.251630941286114,0.1935483870967742,2,0.7857142857142857,54,3.0,18.0,False,True,False,False,False,False,True,False,True,False
27,27,5,0.8849455815931319,2.3333333333333335,3.5,178,2.0209443321697593,0.02247191011235955,1,0.9642857142857143,27,3.0,5.0,False,True,False,False,False,False,True,False,False,True
47,24,4,1.692047377326565,5.272727272727273,5.416666666666666,147,0.0,0.027210884353741496,2,1.88,48,3.0,9.0,False,False,False,False,True,True,False,False,False,False
50,8,4,1.3003516860241748,1.3333333333333333,2.4,219,6.92995235657755,0.07729468599033816,2,5.555555555555555,16,3.0,9.0,False,False,False,False,False,False,True,False,False,False
36,19,7,3.214840565442771,4.75,2.7142857142857144,154,4.056047197640118,0.1791044776119403,2,1.8,38,3.0,9.0,False,False,False,False,False,False,True,False,False,False
58,13,2,0.6345482689330936,0.5454545454545454,2.0,216,8.45438475136423,0.03773584905660377,1,4.142857142857143,13,3.0,6.0,False,False,False,False,True,False,True,False,True,False
40,14,5,2.4272179393471336,5.272727272727273,1.0666666666666667,201,2.424643191712129,0.37583892617449666,2,2.6666666666666665,28,3.0,15.0,False,False,False,True,False,True,False,False,True,False
30,3,7,1.9172377099558762,1.3571428571428572,1.3571428571428572,270,10.486946318568497,0.23423423423423423,2,7.5,6,3.0,18.0,False,False,False,False,True,False,True,False,True,False
38,5,2,2.244562038334399,1.3636363636363635,1.0714285714285714,199,11.958471489916835,0.3443708609271523,4,6.333333333333333,20,3.0,9.0,False,False,False,True,False,False,True,False,False,False
53,24,1,1.0944075772800987,1.1111111111111112,3.3333333333333335,209,6.998846780928143,0.03902439024390244,3,2.12,72,3.0,9.0,True,False,False,False,False,False,False,False,False,False
49,19,9,1.0230813349661299,3.0,0.42857142857142855,181,1.362482194834954,0.39097744360902253,1,2.45,19,3.0,18.0,False,False,False,False,True,True,False,False,True,False
36,3,7,0.5115624745672065,1.0,1.3333333333333333,180,3.0666294954000555,0.045454545454545456,1,9.0,3,3.0,18.0,False,False,True,False,False,False,False,True,False,False
49,16,4,1.5806300966339764,4.0,2.4,183,2.1055653921615543,0.0935672514619883,2,2.8823529411764706,32,3.0,12.0,False,False,False,False,True,False,True,False,True,False
30,8,4,1.972114575719546,1.625,1.4444444444444444,177,8.486251170992452,0.21476510067114093,4,3.3333333333333335,32,3.0,9.0,True,False,False,False,False,False,False,False,False,False
48,4,3,0.9998750156230471,1.3333333333333333,0.8,212,4.9950049950049955,0.2,2,9.080459770114944,8,3.0,9.0,False,False,False,False,True,False,False,False,False,False
40,12,6,0.875526061824079,4.0,0.5333333333333333,257,0.8748558476160179,0.2731707317073171,3,3.076923076923077,36,3.0,6.0,False,False,True,False,False,False,False,False,False,True
28,28,9,1.317838744459087,1.1818181818181819,2.6,233,8.104026227575792,0.07239819004524888,1,0.9655172413793104,28,3.0,9.0,False,False,False,False,True,False,True,False,False,False
46,16,8,1.2939781004009372,1.3333333333333333,0.9230769230769231,252,6.8960112843821015,0.23076923076923078,2,2.7058823529411766,32,3.0,8.0,False,False,False,True,False,True,False,False,False,True
51,17,1,0.9616330277234432,2.6666666666666665,0.5714285714285714,235,1.9216491243394334,0.27807486631016043,1,2.8333333333333335,17,3.0,9.0,False,True,False,False,False,False,True,False,False,False
34,5,4,2.1996975415880318,2.6666666666666665,2.2857142857142856,184,5.493956647687543,0.14634146341463414,1,5.666666666666667,5,3.0,9.0,False,False,False,False,False,True,False,False,False,False
23,15,4,1.6497731561910236,1.3333333333333333,1.0909090909090908,200,8.79033063630007,0.24390243902439024,3,1.4375,45,3.0,9.0,False,False,True,False,False,True,False,False,False,False
39,5,5,0.9934073873385711,0.5833333333333334,1.4,171,12.476156106614424,0.10062893081761007,2,6.5,10,3.0,9.0,False,False,True,False,False,False,False,False,False,False
29,20,8,1.146799859730265,5.272727272727273,0.8461538461538461,259,0.0,0.22325581395348837,1,1.380952380952381,20,3.0,8.0,False,False,True,False,False,False,True,False,False,True
41,16,3,2.0242666633951245,1.3636363636363635,3.75,175,10.785899887238319,0.0718562874251497,3,2.411764705882353,48,3.0,9.0,False,False,False,True,False,True,False,False,False,False
30,6,9,0.6599274079851216,1.0,2.0,208,4.3961314043641595,0.0392156862745098,3,4.285714285714286,18,3.0,9.0,False,True,False,False,False,False,True,False,False,False
34,4,1,1.3748424659674414,0.9230769230769231,5.416666666666666,192,10.989925901257182,0.0,2,6.8,8,3.0,9.0,False,True,False,False,False,False,True,False,False,False
42,23,4,1.629408351952204,0.8571428571428571,1.2,198,14.108129439621154,0.21686746987951808,1,1.75,23,3.0,4.0,False,False,False,False,False,True,False,False,False,True
49,8,7,2.168678092126572,1.4,5.416666666666666,142,11.141120864280891,0.0,4,5.444444444444445,32,3.0,9.0,True,False,False,False,False,False,True,False,False,False
28,11,3,1.586370672332734,1.6666666666666667,5.0,216,6.763507801091384,0.03773584905660377,2,2.3333333333333335,22,3.0,9.0,False,False,False,False,False,True,False,False,True,False
52,11,7,0.814704175976102,0.4,0.6666666666666666,194,15.193370165745858,0.1927710843373494,3,4.333333333333333,33,3.0,7.0,False,False,True,False,False,False,True,False,False,True
44,11,2,1.3682770234712136,1.4444444444444444,2.6,225,6.731173748422382,0.07511737089201878,4,3.6666666666666665,44,3.0,9.0,False,False,True,False,False,False,True,False,False,False
34,17,4,1.716044305143878,0.8461538461538461,5.416666666666666,141,14.96004986683289,0.0,1,1.8888888888888888,17,3.0,9.0,False,False,True,False,False,True,False,False,False,False
57,28,8,2.0872560610704847,0.8666666666666667,3.25,149,17.962325771271942,0.0851063829787234,3,1.9655172413793103,84,3.0,8.0,False,False,False,False,False,False,True,False,False,True
23,12,1,1.4503741305995979,1.0909090909090908,1.0909090909090908,222,9.660987177235201,0.21505376344086022,1,1.7692307692307692,12,3.0,9.0,True,False,False,False,False,True,False,False,False,False
55,14,1,1.4346110791101065,1.2,1.7142857142857142,208,8.600469116497266,0.1276595744680851,2,3.6666666666666665,28,3.0,2.0,True,False,False,False,False,False,True,False,False,True
26,8,1,3.1423373577303,1.3571428571428572,1.2666666666666666,189,17.180272721811736,0.40875912408759124,3,2.888888888888889,24,3.0,2.0,False,False,False,False,False,False,True,False,False,True
23,20,9,1.2451538047938422,5.272727272727273,0.9230769230769231,260,0.8295000377045472,0.2222222222222222,2,1.0952380952380953,40,3.0,18.0,False,False,False,True,False,False,False,False,True,False
55,27,3,1.2939501946806884,1.6666666666666667,1.25,198,5.171116961263633,0.16091954022988506,2,1.9642857142857142,54,3.0,9.0,False,False,True,False,False,False,False,False,False,False
23,25,6,0.5554938340184424,0.5,0.5555555555555556,230,7.9928952042628785,0.15841584158415842,1,0.8846153846153846,25,3.0,18.0,False,False,False,False,False,False,False,False,True,False
41,18,5,2.252713495801761,5.272727272727273,2.125,194,1.0591180435201233,0.16470588235294117,3,2.1578947368421053,54,3.0,5.0,False,False,False,False,False,True,False,False,False,True
29,2,9,2.7905866201071463,2.4285714285714284,1.3076923076923077,182,7.870259957071309,0.34782608695652173,1,9.080459770114944,2,3.0,18.0,False,False,False,False,True,False,True,False,True,False
44,3,1,0.4852156268838864,0.75,0.2,192,3.8773352132534367,0.4,1,9.080459770114944,3,3.0,9.0,False,False,False,False,True,False,False,False,False,False
58,11,8,2.0897701252862184,2.111111111111111,2.7142857142857144,224,7.033810246982656,0.11764705882352941,1,4.833333333333333,11,3.0,18.0,False,True,False,False,False,False,False,False,True,False
37,22,8,0.628505585129177,0.75,1.5,222,5.86175395858709,0.056074766355140186,1,1.608695652173913,22,3.0,9.0,False,True,False,False,False,True,False,False,False,False
43,20,3,1.351789165577415,1.8333333333333333,0.8461538461538461,227,4.91137205875787,0.26229508196721313,2,2.0476190476190474,40,3.0,3.0,False,False,False,False,False,False,True,False,False,True
29,5,8,1.2335180495463085,3.0,1.2,250,2.4652622142536984,0.1651376146788991,1,4.833333333333333,5,3.0,9.0,False,False,False,False,True,False,False,False,False,False
47,8,9,2.606982565804091,1.3333333333333333,1.1428571428571428,187,14.322069006332484,0.37410071942446044,1,5.222222222222222,8,3.0,9.0,False,False,True,False,False,False,True,False,False,False
44,7,1,1.4346110791101065,4.0,2.0,204,1.9112153592216143,0.10638297872340426,1,5.5,7,3.0,9.0,False,True,False,False,False,True,False,False,False,False
37,8,2,2.133978003611347,1.4444444444444444,3.25,146,10.493679942761746,0.08695652173913043,3,4.111111111111111,24,3.0,6.0,False,False,True,False,False,True,False,False,True,False
42,19,2,0.34916570557924476,0.5,0.25,233,4.651752865056879,0.22797927461139897,3,2.1,57,3.0,6.0,False,False,True,False,False,True,False,False,True,False
50,11,3,0.5826965607659811,1.3333333333333333,0.36363636363636365,191,2.32841191723554,0.25806451612903225,2,4.166666666666667,22,3.0,12.0,False,True,False,False,False,False,False,True,False,False
41,18,7,1.1280460447885554,2.0,2.6666666666666665,164,3.3808011474234196,0.05,2,2.1578947368421053,36,3.0,7.0,False,False,False,True,False,False,False,False,False,True
33,22,5,2.100270321873964,1.7272727272727273,1.7272727272727273,239,8.836405992689883,0.19704433497536947,3,1.434782608695652,66,3.0,9.0,False,False,False,False,False,True,False,False,False,False
58,16,3,2.8155044712130666,2.0,5.416666666666666,129,9.84214226369272,0.031007751937984496,1,3.411764705882353,16,3.0,3.0,False,False,False,False,True,False,False,False,False,True
47,19,5,0.5076064050699112,0.75,0.6,146,4.056047197640118,0.11940298507462686,3,2.35,57,3.0,15.0,False,True,False,False,False,False,True,False,True,False
24,15,7,1.5874488460071539,1.0769230769230769,1.4,230,10.876730388925512,0.18181818181818182,2,1.5,30,3.0,9.0,True,False,False,False,False,False,True,False,False,False
39,29,4,1.5275444029384397,2.5,1.1111111111111112,176,3.6621906558650537,0.21621621621621623,2,1.3,58,3.0,4.0,True,False,False,False,False,True,False,False,False,True
22,15,7,1.5874488460071539,1.5555555555555556,5.416666666666666,194,7.251153592617007,0.0,4,1.375,60,3.0,9.0,False,False,True,False,False,False,False,False,False,False
40,28,3,2.069081585173892,5.272727272727273,5.416666666666666,210,1.7410572966128524,0.038834951456310676,3,1.3793103448275863,84,3.0,9.0,True,False,False,False,False,False,False,False,False,False
34,29,2,0.4782036930367022,0.4,0.4,220,8.600469116497266,0.19148936170212766,2,1.1333333333333333,58,3.0,6.0,False,False,True,False,False,False,True,False,True,False
54,17,2,1.7096496772388639,5.272727272727273,1.5,229,0.9110862633039302,0.18274111675126903,4,3.0,68,3.0,6.0,False,False,False,True,False,False,False,False,True,False
51,15,3,1.0558141767048999,0.8571428571428571,0.42857142857142855,177,8.436121940308047,0.40310077519379844,1,3.1875,15,3.0,9.0,False,False,False,True,False,True,False,False,True,False
43,8,8,0.8798709522603351,5.272727272727273,2.0,158,0.0,0.05194805194805195,4,4.777777777777778,32,3.0,18.0,False,False,False,True,False,True,False,False,True,False
48,11,5,0.6517456414510228,1.3333333333333333,0.5714285714285714,159,2.6040125466059063,0.17266187050359713,3,4.0,33,3.0,9.0,False,False,False,True,False,False,False,False,False,False
34,3,4,0.4680303368754721,0.4,0.4444444444444444,220,8.417651560241477,0.16666666666666666,2,8.5,6,3.0,4.0,False,False,False,True,False,False,False,False,False,True
29,13,4,0.4023850459084757,1.0,0.2727272727272727,204,2.144040541857519,0.23809523809523808,2,2.0714285714285716,26,3.0,12.0,False,False,False,False,True,False,True,False,True,False
23,6,6,1.184414945163126,1.0,0.6363636363636364,170,8.112094395280236,0.29850746268656714,3,3.2857142857142856,18,3.0,9.0,False,True,False,False,False,False,True,False,False,False
40,9,7,1.4191030623599037,0.8,1.6,140,12.756088132972554,0.125,1,4.0,9,3.0,9.0,False,True,False,False,False,False,False,False,False,False
45,23,1,2.5186609882309843,2.142857142857143,1.1538461538461537,179,8.050253095078368,0.35555555555555557,1,1.875,23,3.0,4.0,False,False,False,False,True,True,False,True,False,False
26,20,6,1.5632771974703332,1.5555555555555556,1.2727272727272727,237,7.140828498397371,0.19900497512437812,2,1.2380952380952381,40,3.0,9.0,False,False,True,False,False,False,True,False,False,False
29,29,6,0.8525677791384415,2.5,1.6666666666666667,137,1.362482194834954,0.06015037593984962,1,0.9666666666666667,29,3.0,9.0,False,False,False,True,False,False,True,False,False,False
41,22,3,1.0817721394502628,1.0,3.0,126,7.202723939235201,0.031746031746031744,2,1.7826086956521738,44,3.0,3.0,False,False,False,False,False,False,True,False,False,True
56,16,4,1.9505275290362623,1.8,1.3846153846153846,251,7.796196401149744,0.2318840579710145,2,3.2941176470588234,32,3.0,12.0,True,False,False,False,False,True,False,False,True,False
23,26,6,1.6538617672264737,1.4285714285714286,2.0,149,7.929356640836186,0.11678832116788321,1,0.8518518518518519,26,3.0,6.0,False,False,False,True,False,False,True,False,False,True
27,25,1,1.4735291021997685,5.272727272727273,3.5,221,0.8413967185527977,0.056338028169014086,2,1.0384615384615385,50,3.0,9.0,False,False,False,False,True,True,False,False,False,False
37,12,1,0.9057651362764818,5.272727272727273,2.3333333333333335,178,0.0,0.04597701149425287,2,2.8461538461538463,24,3.0,3.0,True,False,False,False,False,False,True,False,True,False
57,17,9,1.3747899626445959,0.75,1.5,164,13.42803240483853,0.13513513513513514,1,3.1666666666666665,17,3.0,9.0,False,False,False,False,False,False,False,False,False,True
23,2,8,2.550318065235977,1.0666666666666667,4.0,150,17.832329782306623,0.08450704225352113,2,7.666666666666667,4,3.0,9.0,False,False,True,False,False,False,True,False,False,False
35,1,1,0.7737838027956709,2.3333333333333335,0.6363636363636364,239,1.7672811985379768,0.19704433497536947,2,9.080459770114944,2,3.0,2.0,False,False,False,True,False,True,False,False,False,True
59,16,5,1.5975690138642178,2.6,0.8666666666666667,235,3.9290976470062957,0.30601092896174864,2,3.4705882352941178,32,3.0,9.0,True,False,False,False,False,False,False,False,False,False
47,5,8,0.7673437118508097,0.46153846153846156,1.0,192,12.266517981600222,0.11363636363636363,4,7.833333333333333,20,3.0,8.0,False,False,True,False,False,False,False,False,False,True
41,21,2,1.398666065587035,1.1,0.7857142857142857,225,9.1467639857717,0.2937853107344633,4,1.8636363636363635,84,3.0,2.0,False,False,False,True,False,False,False,False,False,True
50,17,4,1.163885685264149,3.3333333333333335,0.7692307692307693,237,1.8607011460227514,0.24870466321243523,2,2.7777777777777777,34,3.0,9.0,False,False,False,False,False,True,False,False,False,False
25,27,6,1.5130513908433938,5.272727272727273,0.8666666666666667,245,0.9303505730113757,0.29015544041450775,3,0.8928571428571429,81,3.0,18.0,False,False,True,False,False,False,True,False,True,False
41,17,7,2.6048861349015273,1.6363636363636365,5.416666666666666,156,11.56555567237935,0.02564102564102564,3,2.2777777777777777,51,3.0,18.0,False,False,False,False,False,True,False,False,True,False
45,24,3,1.4816963869403488,0.8666666666666667,2.1666666666666665,213,12.755207686255021,0.10152284263959391,1,1.8,24,3.0,9.0,False,True,False,False,False,True,False,False,False,False
22,8,3,2.1092712057087284,1.0769230769230769,1.2727272727272727,186,14.448336252189142,0.26666666666666666,3,2.4444444444444446,24,3.0,3.0,True,False,False,False,False,False,False,False,False,True
46,15,3,1.7168889192379355,1.1428571428571428,1.0666666666666667,261,11.151401723398449,0.2679425837320574,1,2.875,15,3.0,3.0,True,False,False,False,False,False,True,False,False,True
35,29,7,3.073032303597947,1.2666666666666666,5.416666666666666,144,18.094230995182706,0.05714285714285714,1,1.1666666666666667,29,3.0,18.0,False,False,False,False,False,True,False,True,False,False
56,12,1,1.2451538047938422,1.2,4.0,220,7.465500339340925,0.037037037037037035,2,4.3076923076923075,24,3.0,4.0,False,False,False,False,False,False,True,True,False,False
42,17,9,0.8323334522381124,0.4666666666666667,1.75,197,13.306259990495532,0.06349206349206349,3,2.3333333333333335,51,3.0,18.0,False,False,False,False,True,False,True,False,True,False
57,10,9,1.5382248884786955,1.0,2.5,155,11.063306699446835,0.08163265306122448,4,5.181818181818182,40,3.0,9.0,False,False,False,False,False,False,True,False,False,False
44,26,9,1.692047377326565,1.0,3.6666666666666665,151,12.292562999385371,0.05442176870748299,2,1.6296296296296295,52,3.0,9.0,False,False,False,False,False,True,False,False,False,False
41,12,3,1.4377017683731752,1.6666666666666667,1.0,189,5.745025330338957,0.22929936305732485,2,3.1538461538461537,24,3.0,9.0,False,False,True,False,False,False,False,False,True,False
47,28,1,1.3467372230006394,1.125,5.416666666666666,147,8.370930042941785,0.0,2,1.6206896551724137,56,3.0,3.0,False,False,True,False,False,False,False,False,True,False
48,28,8,2.9547387742310964,4.5,5.416666666666666,134,3.9351299785356546,0.0,1,1.6551724137931034,28,3.0,9.0,True,False,False,False,False,True,False,False,False,False
35,23,6,1.398666065587035,5.272727272727273,1.375,201,1.016307109530189,0.15819209039548024,3,1.4583333333333333,69,3.0,9.0,False,False,True,False,False,False,False,False,False,False
57,20,1,0.9752637645181311,1.8,0.6923076923076923,251,3.464976178288775,0.2318840579710145,2,2.7142857142857144,40,3.0,9.0,False,False,True,False,False,True,False,False,False,False
25,17,3,1.6921287171549164,1.6,1.3333333333333333,252,7.608946276227807,0.20754716981132076,2,1.3888888888888888,34,3.0,3.0,True,False,False,False,False,True,False,False,False,True
47,20,5,0.8104324762395934,0.875,3.5,194,6.478209658421673,0.020618556701030927,2,2.238095238095238,40,3.0,15.0,False,False,False,True,False,False,False,False,True,False
37,12,7,0.4210083149142196,0.4444444444444444,0.8,225,6.731173748422382,0.07511737089201878,1,2.8461538461538463,12,3.0,9.0,False,True,False,False,False,False,True,False,False,False
41,8,9,0.4888291431047317,0.4444444444444444,0.5714285714285714,204,7.814581298286122,0.13043478260869565,3,4.555555555555555,24,3.0,18.0,False,False,False,False,True,False,False,True,False,False
45,27,2,2.094872323879957,0.8571428571428571,1.0909090909090908,166,18.133400963733198,0.3076923076923077,1,1.6071428571428572,27,3.0,9.0,False,False,True,False,False,False,False,False,False,False
31,18,3,1.9757876207924703,3.75,5.0,175,3.1583480882423314,0.04678362573099415,2,1.631578947368421,36,3.0,9.0,False,True,False,False,False,False,True,False,False,False
23,15,8,0.9934073873385711,2.3333333333333335,0.5384615384615384,203,2.2683920193844407,0.3018867924528302,1,1.4375,15,3.0,18.0,False,False,False,False,True,True,False,False,True,False
30,9,3,0.41503691313151636,3.0,0.2727272727272727,199,0.0,0.24539877300613497,2,3.0,18,3.0,9.0,True,False,False,False,False,False,False,False,True,False
39,23,4,2.322663983803455,1.7,2.125,189,9.827765920484438,0.1696969696969697,1,1.625,23,3.0,12.0,False,False,True,False,False,True,False,False,True,False
51,21,2,1.1510155677762146,0.9,4.5,176,9.199888486200168,0.022727272727272728,4,2.3181818181818183,84,3.0,9.0,False,False,False,True,False,False,False,False,False,False
24,14,3,1.5600402774035256,0.7142857142857143,1.4285714285714286,165,16.206720689068963,0.16551724137931034,2,1.6,28,3.0,9.0,False,False,True,False,False,False,True,False,False,False
50,8,3,2.030540144188861,5.272727272727273,4.5,207,1.8035004303807847,0.06030150753768844,3,5.555555555555555,24,3.0,9.0,False,False,False,False,False,True,False,False,False,False
